Country,Year,Gender,Life Expectancy at birth,BMI,Alcohol,Tuberculosis,Syphilis,Chlamydia,Gonorrhoea,Trichomoniasis,Genital herpes,Other STDs,HIV/AIDS,Diarrhoeal diseases,Whooping cough,Diphtheria,Measles,Tetanus,Meningitis,Encephalitis,Acute hepatitis A,Acute hepatitis B,Acute hepatitis C,Acute hepatitis E,Malaria,African Trypanosomiasis,Chagas disease,Schistosomiasis,Leishmaniasis,lymphatic filariasis,Onchocerciasis,Cysticercosis,Echinococcosis,Dengue,Trachoma,Yellow fever,Rabies,Ascariasis,Trichuriasis,Hookworm disease,Food-bourne trematodes,Leprosy,Lower respiratory infections,Upper respiratory infections,Otitis media,Preterm birth complications,Birth asphyxia and birth trauma,Neonatal sepsis and infections,Other neonatal conditions,Protein-energy malnutrition,Iodine deficiency,Vitamin A deficiency,Iron-deficiency anaemia,Other nutritional deficiencies,Mouth and oropharynx cancers,Oesophagus cancer,Stomach cancer,Colon and rectum cancers,Liver cancer,Pancreas cancer,"Trachea, bronchus, lung cancers",Malignant skin melanoma,Non-melanoma skin cancer,Breast cancer,Cervix uteri cancer,Corpus uteri cancer,Ovary cancer,Prostate cancer,Testicular cancer,Kidney cancer,Bladder cancer,Brain and nervous system cancers,Gallbladder and biliary tract cancer,Larynx cancer,Thyroid cancer,Hodgkin lymphoma,Non-Hodgkin lymphoma,Multiple myeloma,Leukaemia,Diabetes mellitus,"Endocrine, blood, immune disorders",Depressive disorders,Bipolar disorder,Schizophrenia,Alcohol use disorders,Drug use disorders,Anxiety disorders,Eating disorders,Autism and Asperger syndrome,Childhood behavioural disorders,Idiopathic intellectual disability,Alzheimer disease and other dementias,Parkinson disease,Epilepsy,Multiple sclerosis,Migraine,Non-migraine headache,Other neurological conditions,Sense organ diseases,Rheumatic heart disease,Hypertensive heart disease,Ischaemic heart disease,Stroke,"Cardiomyopathy, myocarditis, endocarditis",Other circulatory diseases,Chronic obstructive pulmonary disease,Asthma,Peptic ulcer disease,Cirrhosis of the liver,Appendicitis,Gastritis and duodenitis,Paralytic ileus and intestinal obstruction,Inflammatory bowel disease,Gallbladder and biliary diseases,Pancreatitis,Kidney diseases,Benign prostatic hyperplasia,Urolithiasis,Other urinary diseases,Infertility,Gynecological diseases,Skin diseases,Rheumatoid arthritis,Osteoarthritis,Gout,Back and neck pain,Other musculoskeletal disorders,Neural tube defects,Cleft lip and cleft palate,Down syndrome,Congenital heart anomalies,Other chromosomal anomalies,Other congenital anomalies,Oral conditions,Sudden infant death syndrome,Road injury,Poisonings,Falls,"Fire, heat and hot substances",Drowning,Exposure to mechanical forces,Natural disasters,Other unintentional injuries,Self-harm,Interpersonal violence,Collective violence and legal intervention
Montenegro,2000,Male,70.88,25.4,,0.010252553,0.000329071,0,0.00000534,0,0,0.00000264,0,0.000272752,0.000989666,0.00000883,0,0.0000327,0.002165246,0.000994942,0.0000228,0.0000672,0.0000147,0.00000448,0,0,0,0,0.00044214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037060507,0.00000508,0.000000156,0.016011937,0.018425146,0.001675494,0.0023991,0.000484375,0,0,0,0.000233538,0.005546102,0.009273113,0.028694961,0.035800669,0.024071167,0.021005768,0.20546623,0.003728662,0.000285524,0,0,0,0,0.043476774,0.002313711,0.00794559,0.014759888,0.028185398,0.003083487,0.032256388,0,0.007413378,0.005595328,0.00212084,0.009414162,0.051210452,0.002879948,0,0,0,0.006137911,0.010054972,0,0.000000137,0,0,0,0.044049326,0.017738115,0.002944483,0.002935059,0,0,0.001605169,0,0.00672657,0.013231402,0.693089123,0.654269923,0.084441073,0.095691506,0.037902984,0.002011466,0.011640098,0.035146304,0.000712888,0.0000643,0.007049375,0.000656424,0.001104326,0.00830954,0.055289682,0,0.0000155,0.001398341,0,0,0.00022683,0.000733754,0,0,0,0.000532302,0.000449367,0.0000181,0.002247945,0.005572473,0.000523083,0.003798024,0,0.002630826,0.063522762,0.003513424,0.042595771,0.009591297,0.01211838,0.004858407,0,0.028865189,0.09314157,0.01931208,0.000707973
Montenegro,2000,Female,76.27,25,,0.004155596,0.000123566,0.0000214,0.0000666,0,0,0.0000366,0,0.000230657,0.000911582,0.00000546,0,0.0000398,0.001112378,0.00087702,0.0000212,0.0000536,0.00001,0.00000466,0,0,0,0,0.000239035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029579962,0.000186188,0.000000314,0.012297174,0.014530965,0.001322085,0.00200883,0.000116116,0,0,0,0.000127634,0.001112332,0.001791262,0.022353145,0.03540874,0.016343732,0.013348166,0.054088379,0.004210815,0.000639754,0.106170118,0.021802299,0.011240712,0.013689724,0,0,0.004996216,0.007811817,0.017876049,0.003104717,0.008396996,0.003228508,0.001203254,0.003985276,0.001531377,0.008351928,0.072782482,0.002695571,0,0,0,0.002784927,0.003827107,0,0.0000122,0,0,0,0.097166752,0.016312828,0.003723833,0.003761471,0,0,0.001290376,0,0.009680395,0.018800775,0.534241754,0.955905144,0.127418845,0.075398227,0.021627488,0.002084406,0.009619726,0.012647362,0.000170618,0.000125395,0.010207425,0.001711114,0.001789604,0.005025162,0.046288125,0,0.0000157,0.00102771,0,0.000183586,0.000239603,0.000558058,0,0,0,0.000999023,0.0000991,0.0000123,0.001464792,0.005274801,0.000234553,0.002839862,0,0.002060179,0.023477238,0.001770159,0.017425179,0.005381312,0.0037289,0.001129996,0,0.010170825,0.034637053,0.006853051,0.000320807
Morocco,2019,Male,71.68,,0.13,2.030608872,0.085486299,0,0.000277894,0,0,0.000765209,0.213,0.599801209,0.173351176,0.000508222,0.000099,0.046350905,0.292125507,0.071053353,0.053263689,0.22839633,0.004546974,0.002700737,0,0,0,0.031462838,0.010292325,0,0,0,0.023445973,0,0,0,0.001426095,0.002513254,0,0,0,0,3.609026192,0.002510967,0.0000305,1.86378418,1.171328941,0.771246277,0.35058638,0.086098095,0,0,0,0.023316058,0.529660018,0.257114994,1.115460217,1.439121882,0.242760856,0.527812988,5.982799038,0.079565102,0.203602194,0,0,0,0,1.914094934,0.027546282,0.276899974,0.904683745,0.462208621,0.11390165,1.066576963,0.065759446,0.171736746,0.878113914,0.268553764,0.601530616,2.822686314,0.471340345,0,0,0,0.085337689,0.211724009,0,0.0000088,0,0,0,1.903623939,0.857063745,0.134853766,0.039038727,0,0,0.117805182,0,0.262122391,4.634275711,39.27000897,13.81527601,0.532288856,2.218090745,3.715679204,1.52036765,0.52509179,2.663081848,0.06404487,0.018761448,0.276811068,0.033256651,0.162489454,0.121967652,4.316938066,0,0.002029203,0.073509951,0,0,0.066227241,0.008009762,0,0,0,0.059180044,0.095446181,0.000677829,0.064273341,0.429236709,0.064687903,0.515366298,0,0.084209673,5.233844189,0.118770505,1.046716761,0.430632166,0.261127139,1.02890414,0,1.430074409,1.752454675,0.457664774,0.019585725
Morocco,2019,Female,74.31,,0.87,0.839630165,0.054900757,0.001673474,0.004856788,0,0,0.002879496,0.075976199,0.591876497,0.15098987,0.000418508,0.000139504,0.030054177,0.250340001,0.105374167,0.02743589,0.087654763,0.002653126,0.001615422,0,0,0,0.03510356,0.005026178,0,0,0,0.018102338,0,0,0,0.000285194,0.002354572,0,0,0,0,3.627842934,0.001171605,0.0000339,1.440917725,0.895627033,0.587236145,0.258039566,0.114132204,0,0,0,0.025763836,0.25078835,0.182352799,0.575858919,1.116831281,0.180042506,0.218979017,0.601931554,0.072720086,0.121536087,3.603609241,2.507822411,0.15408285,0.799516878,0,0,0.171269735,0.16384238,0.303134393,0.253797981,0.076626701,0.255519586,0.143085228,0.652604242,0.159813105,0.433147147,4.554480598,0.658013333,0,0,0,0.023869344,0.109325744,0,0.0000908,0,0,0,3.063498891,0.653952078,0.201040767,0.066592366,0,0,0.080109871,0,0.456215781,6.102009869,38.07015649,18.04539818,0.49018867,2.666085542,2.580496727,1.821279119,0.550555449,2.202922569,0.066256838,0.018290005,0.311787981,0.030485029,0.269545685,0.152498844,5.899438332,0,0.004467067,0.136771872,0,0.001394443,0.082403759,0.030079911,0,0,0,0.177686813,0.06321588,0.002462575,0.052934126,0.375182864,0.046268474,0.414575892,0,0.055692976,0.95103875,0.147201003,1.409255417,0.473546416,0.164680277,0.221942512,0,0.84128986,0.864887805,0.174371093,0.002005216
Morocco,2015,Male,71.37,25.3,0.11,2.015261857,0.10471558,0,0.000265614,0,0,0.000716879,0.267,0.734177218,0.203056266,0.000594989,0.0000354,0.056286357,0.343840487,0.067746656,0.061113163,0.209749776,0.004472494,0.002589941,0,0,0,0.033473489,0.010258223,0,0,0,0.034852225,0,0,0,0.002071816,0.003006786,0,0,0,0,3.389876381,0.002599594,0.0000337,2.298215057,1.449115547,0.9373573,0.409304237,0.087260187,0,0,0,0.019955465,0.454547037,0.206135384,0.981293475,1.162667938,0.198035655,0.40587225,5.144208218,0.06573047,0.162667153,0,0,0,0,1.524332399,0.024907888,0.21562768,0.740185776,0.430747732,0.094454379,0.91926113,0.052659727,0.159280849,0.72307673,0.21631041,0.535682501,2.22069751,0.421578091,0,0,0,0.078519383,0.182719635,0,0.00000793,0,0,0,0,1.556651051,0.688955312,0.128881046,0.033339842,0,0,0.099380552,0,0.252649778,3.877259121,32.92934055,11.78803614,0.459308616,1.892716524,3.07620875,1.39995016,0.492156394,2.286054121,0.062508868,0.016259393,0.244814042,0.028523779,0.134948027,0.10465151,3.637556551,0,0.001724319,0.06133099,0,0,0.054433019,0.00653485,0,0,0,0.048840616,0.133351389,0.000879557,0.060996811,0.50650714,0.060630071,0.618038367,0,0.097097192,5.748110204,0.12154485,0.96127752,0.429277287,0.269119065,1.10870147,0,1.635334006,0.394060333,0.022750873
Morocco,2015,Female,73.55,26.4,0.74,0.833284345,0.067123418,0.001651142,0.004793933,0,0,0.002852482,0.106,0.738772186,0.170571677,0.000486231,0.0000529,0.038917617,0.297612267,0.109049696,0.033347739,0.091018209,0.002809438,0.001639441,0,0,0,0.039114744,0.005089165,0,0,0,0.02643097,0,0,0,0.000403565,0.002746667,0,0,0,0,3.600629349,0.001245392,0.0000351,1.786117325,1.114452404,0.717943726,0.304417847,0.121426716,0,0,0,0.024975559,0.222209535,0.166763894,0.547236332,0.96737069,0.158645399,0.174516647,0.498885942,0.065086854,0.104713155,3.181491138,2.315493528,0.133973769,0.661425259,0,0,0.147400103,0.144607625,0.272094457,0.227600567,0.069043291,0.235455629,0.147407097,0.5694971,0.139791112,0.40814531,3.987291102,0.616955038,0,0,0,0.023998297,0.098558225,0,0.0000841,0,0,0,2.524623352,0.583889002,0.205446041,0.061563723,0,0,0.070099133,0,0.48121563,5.695954105,34.60691573,16.9328113,0.464744128,2.439794548,2.353566616,1.836331739,0.55225379,2.055920437,0.068019977,0.016493928,0.297000309,0.027785412,0.24561306,0.140493616,5.241524801,0,0.003950387,0.122736995,0,0.001371163,0.074441339,0.026938167,0,0,0,0.157477727,0.089875222,0.003376753,0.054059284,0.448203491,0.045004419,0.492542931,0,0.06616552,1.092889676,0.159003173,1.34601662,0.493083614,0.188340636,0.236300927,0,0.883789043,0.92857858,0.150790685,0.003208048
Morocco,2010,Male,71.07,24.8,0.14,1.86373624,0.092236128,0,0.000241839,0,0,0.00059926,0.337,0.996926403,0.18195842,0.00064767,0.004085334,0.074286643,0.475708858,0.06100252,0.073125157,0.185536764,0.004323604,0.002539225,0,0,0,0.035025759,0.013283775,0,0,0,0.047333525,0,0,0,0.00273643,0.003650576,0,0,0,0,3.336221149,0.002582996,0.0000384,2.775462601,1.764077126,1.18920166,0.480229607,0.091282457,0,0,0,0.018092681,0.361848383,0.149736478,0.808349284,0.852844159,0.142165929,0.272899866,4.085444781,0.048489915,0.109581036,0,0,0,0,1.018932723,0.021080349,0.146022974,0.532301188,0.376567763,0.070659061,0.724397889,0.037292838,0.140205313,0.539360825,0.152719692,0.458305051,1.559789949,0.353499856,0,0,0,0.073217409,0.169361588,0,0.00000753,0,0,0,1.347623806,0.476392297,0.125878048,0.027540213,0,0,0.077924424,0,0.241777903,2.860416414,25.6963062,9.282489148,0.374294319,1.480956709,2.335492936,1.214067394,0.440031524,1.858628668,0.061057006,0.012815732,0.196400191,0.023101029,0.100655926,0.085877736,2.755759663,0,0.001241204,0.045405292,0,0,0.038462948,0.004822986,0,0,0,0.037797684,0.173073156,0.0010197,0.054061994,0.540203463,0.051709633,0.671681799,0,0.102393131,6.338489487,0.130049954,0.875179544,0.443545271,0.289704189,1.210104247,0.025042569,1.522595739,1.910744252,0.37661568,0.05157584
Morocco,2010,Female,72.27,26,0.9,0.770630534,0.059412811,0.001507746,0.004418053,0,0,0.00262557,0.195999999,1.007449688,0.151590866,0.000530461,0.004155661,0.054213622,0.418360605,0.104655872,0.043499411,0.096260951,0.003173143,0.001743878,0,0,0,0.043139189,0.007117899,0,0,0,0.036411399,0,0,0,0.000496261,0.003767768,0,0,0,0,3.732446503,0.001290866,0.0000376,2.160394791,1.358780346,0.912332581,0.358476364,0.126656693,0,0,0,0.022238373,0.191846901,0.149171753,0.508858304,0.802897472,0.137232078,0.129530764,0.392088983,0.056756813,0.08404241,2.700260315,2.092564655,0.113070883,0.513471301,0,0,0.1192681,0.12292296,0.233412556,0.19907437,0.060741443,0.206962763,0.145770327,0.470422923,0.117917657,0.37386654,3.343866608,0.545823347,0,0,0,0.024031028,0.090524292,0,0.0000746,0,0,0,2.049859699,0.490385678,0.208906813,0.055022401,0,0,0.058533104,0,0.504766417,5.153035124,31.03790721,15.43505624,0.429467851,2.148592584,2.109820337,1.84889551,0.553958564,1.916804256,0.071514566,0.014356293,0.275087511,0.025002693,0.216686049,0.127579203,4.46756465,0,0.003242523,0.103122047,0,0.001321244,0.061611263,0.022852877,0,0,0,0.132983948,0.11895054,0.004292854,0.050817803,0.486182717,0.039382214,0.532051282,0,0.069764625,1.229510618,0.169003181,1.234124424,0.510233269,0.212825513,0.232765667,0.01592785,0.916096964,1.047723693,0.132548702,0.011543741
Morocco,2000,Male,68.06,23.9,0.13,1.903908342,0.150591353,0,0.000183798,0,0,0.000402356,0.279,2.030804073,0.2802572,0.001175814,0.033167662,0.181501883,1.016912066,0.0686633,0.141284777,0.209577245,0.006134862,0.003846269,0,0,0,0.037631433,0.012964425,0,0,0,0.118192788,0,0,0,0.005054945,0.008591712,0,0,0,0,4.425329262,0.00237247,0.0000715,3.589150604,2.433191299,1.396520508,0.602508713,0.152480325,0,0,0,0.0170054,0.271222561,0.106677584,0.642359604,0.55764212,0.103121437,0.159675489,2.812067104,0.03467319,0.070716888,0,0,0,0,0.720861204,0.016368884,0.094648791,0.368253574,0.30967832,0.050521776,0.522700688,0.025260673,0.119125499,0.393824717,0.10143377,0.402628036,0.929856762,0.332251567,0,0,0,0.063804492,0.23126598,0,0.00000453,0,0,0,0.850943748,0.293072205,0.134678123,0.019703183,0,0,0.061982015,0,0.264136959,2.151490988,20.88639529,7.523276906,0.325464667,1.103692144,1.659575844,1.21271389,0.451887461,1.603679352,0.071078602,0.00799424,0.169746581,0.01780247,0.072135126,0.069345026,2.09243359,0,0.00059592,0.030300101,0,0,0.026640537,0.002444834,0,0,0,0.025199252,0.258358503,0.001141885,0.059566734,0.582953483,0.04620691,0.737268116,0,0.166393493,5.836774413,0.154271787,0.827831844,0.569310879,0.384583575,1.276932683,0.003567525,1.76210005,1.744304409,0.426424951,0.028898148
Morocco,2000,Female,70.59,25.2,0.84,0.787241141,0.090976757,0.00088035,0.002600632,0,0,0.001652278,0.154,1.852844818,0.216997025,0.000865371,0.034168975,0.136847497,0.850749426,0.132394635,0.074014952,0.10764897,0.004760326,0.002635425,0,0,0,0.045421387,0.006977953,0,0,0,0.086951408,0,0,0,0.000786449,0.00913664,0,0,0,0,4.339613739,0.001179797,0.0000407,2.842196747,1.900513664,1.086190186,0.456845215,0.172883548,0,0,0,0.018360485,0.13542191,0.104580615,0.389365741,0.522828362,0.105739762,0.066909313,0.235849562,0.040501852,0.037594441,1.734276428,1.557279346,0.078848756,0.306085057,0,0,0.073605305,0.074904458,0.170513835,0.139611554,0.043050583,0.133681627,0.114704937,0.285944946,0.079012546,0.286544768,1.762016448,0.39323753,0,0,0,0.021966029,0.096737736,0,0.0000543,0,0,0,1.254445881,0.253035658,0.20806698,0.037422267,0,0,0.03852622,0,0.508120056,3.391000441,22.35210052,10.82675441,0.345296886,1.367513398,1.354142995,1.617195049,0.484431993,1.586067703,0.075357191,0.006710777,0.212383588,0.017117124,0.133943396,0.088011129,2.689247429,0,0.001271458,0.054469962,0,0.000769619,0.02822585,0.013429717,0,0,0,0.077993465,0.205856582,0.010190032,0.056754073,0.5425072,0.036225158,0.576316169,0,0.108568903,1.03322562,0.188959965,0.943156229,0.584753539,0.338532651,0.219198752,0.002246822,0.98548348,1.107472148,0.12454259,0.001332273
Mozambique,2019,Male,54.46,,1.04,3.23430896,0.854282655,0,0.005804259,0,0,0.015397385,25.90899999,7.766298409,0.610970062,0.002998507,0.001123876,0.272478101,2.312866577,0.131273328,0.264566566,0.162527665,0.012469079,0.003789975,7.599307129,0,0,0.338714781,0,0,0,0.032898709,0.012126783,0.000108602,0,0,0.166837623,0.016935255,0,0,0,0,12.36206995,0.195293771,0.013853607,5.677833923,5.352246826,3.399617676,0.746945572,2.026183418,0,0,0,0.087387682,0.247076375,0.411349573,0.096366965,0.201220177,0.644535876,0.040790303,0.112428511,0.066130735,0.185843311,0,0,0,0,0.80491693,0.005068342,0.04936876,0.101912555,0.063138395,0.013307567,0.076755675,0.029871632,0.056109137,0.49494554,0.091259832,0.232276513,4.075732335,0.387406389,0,0,0,0.329401999,0.148999593,0,0.000140959,0,0,0,0.526828567,0.245811281,0.686745104,0.013938301,0,0,0.100928522,0,0.241521594,2.102793419,7.319136902,12.50279077,0.652038283,1.196123479,1.985792141,1.068451258,0.717231584,2.401601725,0.268225927,0.250740195,1.761632246,0.097146959,0.357932765,0.351235207,2.282880184,0,0.002599978,0.857707887,0,0,0.146703975,0.033607478,0,0,0,0.074810268,0.280982184,0.018938925,0.074774908,1.093129523,0.094936142,1.455304202,0,0.287672942,6.770896195,0.710442789,0.935545026,0.686714675,0.950684093,0.71696703,0.398648752,3.062330643,3.246833076,0.862864828,0.117509414
Mozambique,2019,Female,61.73,,4.53,2.535258659,0.549876663,0.017536629,0.044828979,0,0,0.039653324,24.5212212,5.161232445,0.70884416,0.002315018,0.001064839,0.183217806,1.789521751,0.108722076,0.200092648,0.095671666,0.042207059,0.004333505,7.371692841,0,0,0.222957289,0,0,0,0.03810909,0.011987945,0.000767309,0,0,0.190503081,0.011529231,0,0,0,0,10.0831806,0.114201679,0.008262732,4.731421234,4.464283875,2.860217773,0.584820297,2.01261673,0,0,0,0.159518039,0.297843568,0.564647107,0.10162272,0.22317218,0.463393703,0.04879898,0.107974785,0.082692958,0.228422838,0.756558965,3.296926483,0.097575958,0.11958022,0,0,0.050851622,0.134573445,0.066361857,0.009952077,0.100980468,0.036249267,0.048862346,0.366154643,0.122180211,0.322631628,2.800979927,0.524450696,0,0,0,0.073224713,0.011463459,0,0.000404807,0,0,0,1.19676315,0.207266637,0.395341759,0.023822214,0,0,0.064572653,0,0.27415958,3.683371014,5.301606689,10.60720365,0.367545179,1.187747618,1.00005665,1.091936409,0.252165787,1.60205072,0.124512741,0.093103836,0.443708409,0.066614001,0.418869851,0.088916843,1.753165604,0,0.026501167,0.478344549,0,0.024466914,0.229919687,0.044110466,0,0,0,0.068444804,0.758190952,0.026707737,0.109155571,0.591151759,0.123638237,0.939249501,0,0.207883704,2.346326123,0.425524151,0.588344923,0.631521768,0.467773516,0.384415741,0.272269282,1.861416336,0.897024441,0.24996872,0.057952846
Mozambique,2015,Male,52.42,22,0.88,5.07340464,0.852242639,0,0.006336847,0,0,0.016874379,28.23599999,8.181455956,0.783687836,0.004540291,0.21215943,0.316174865,2.300735229,0.11032444,0.288460872,0.154901465,0.012383932,0.003448377,8.134956146,0,0,0.374113667,0,0,0,0.038632062,0.014001772,0.0000865,0,0,0.193178932,0.019868307,0,0,0,0,11.8606799,0.179542303,0.014013927,5.64294873,5.301889679,3.355800049,0.65833799,1.917013802,0,0,0,0.085233938,0.224403684,0.376831999,0.093686771,0.17665225,0.539393026,0.034904501,0.102466031,0.060697207,0.162904033,0,0,0,0,0.718404553,0.00417232,0.041152247,0.09361278,0.055864338,0.012863624,0.073492965,0.027255925,0.050719373,0.429735396,0.083762171,0.209823573,3.788648654,0.349249001,0,0,0,0.301618015,0.118690062,0,0.000110577,0,0,0,0,0.441581233,0.221017095,0.623207508,0.012011243,0,0,0.091310829,0,0.240585159,1.986458078,6.872897324,12.10516176,0.573447139,1.089285684,1.9248803,1.077229054,0.736626619,2.317034176,0.262410597,0.24740945,1.481419201,0.087004953,0.331929554,0.313627993,2.130319984,0,0.002555512,0.789375125,0,0,0.133370925,0.032246132,0,0,0,0.067363891,0.283232654,0.017726027,0.062287525,0.959633015,0.085158369,1.304057881,0,0.267560145,6.125448534,0.666603043,0.83024672,0.642719824,0.880530633,0.757936226,0.098295605,2.935909431,0.863708396,0.009515967
Mozambique,2015,Female,59.45,23.3,3.85,3.976859756,0.555361839,0.01902577,0.047100383,0,0,0.041342177,29.89799989,5.778800865,0.921103136,0.003508716,0.203115232,0.209145535,1.811637718,0.095270316,0.200813541,0.091513453,0.041447617,0.003798623,8.084043869,0,0,0.235141824,0,0,0,0.047560848,0.014729627,0.000551547,0,0,0.220737015,0.014147618,0,0,0,0,9.472457214,0.109205192,0.007871759,4.753993134,4.473338531,2.860682617,0.519028847,1.909232773,0,0,0,0.153180031,0.261517643,0.510986197,0.094405846,0.193364935,0.411530496,0.039537315,0.090011054,0.073264472,0.198917578,0.641183106,3.001385635,0.087420853,0.100147486,0,0,0.041881254,0.12259902,0.057376276,0.008773061,0.09357309,0.032297956,0.043902234,0.317059433,0.108516803,0.2956989,2.464269664,0.462073482,0,0,0,0.062607846,0.009428519,0,0.000297515,0,0,0,0.995664454,0.179716448,0.351105698,0.018627098,0,0,0.050914334,0,0.27599095,3.297217972,4.634659866,9.688540915,0.317135841,1.030428559,0.906881932,1.029572849,0.249830645,1.456648867,0.118522634,0.08991187,0.37096287,0.059162396,0.371627996,0.078030956,1.562893932,0,0.024534147,0.428126066,0,0.02121317,0.200962689,0.038438044,0,0,0,0.056801462,0.730767679,0.025236416,0.094162995,0.514325463,0.105190509,0.828754887,0,0.186851174,2.179551507,0.393159496,0.498103864,0.552777765,0.444400785,0.355290581,0.067686689,1.72462479,0.825423109,0.234244833,0.004414622
Mozambique,2010,Male,50.66,21.7,0.59,4.128866272,0.687835081,0,0.006950736,0,0,0.018074752,27.61700003,9.009423592,0.742641639,0.006177375,0.83747477,0.408984226,3.014549805,0.102982177,0.325757257,0.149064999,0.01274181,0.003233014,8.395305115,0,0,0.400625316,0,0,0,0.049957302,0.022034697,0.0000799,0,0,0.257894016,0.020612388,0,0,0,0,13.32996149,0.186389298,0.015700211,5.707097839,5.444149536,3.313012939,0.681473099,2.066818878,0,0,0,0.090712863,0.191020548,0.337323608,0.088033488,0.143702004,0.425131526,0.028340946,0.089919017,0.053071428,0.137227038,0,0,0,0,0.638873032,0.003259899,0.032312416,0.094156516,0.048124905,0.011188708,0.066773229,0.023208478,0.042930676,0.352143354,0.073126426,0.184028566,3.459472824,0.333265743,0,0,0,0.280485479,0.095423427,0,0.000103342,0,0,0,0.418980558,0.20752711,0.594560404,0.010970246,0,0,0.085887222,0,0.245101298,1.930915581,6.411129044,11.68876127,0.53414887,1.014712129,1.927457966,1.101322216,0.633891503,2.881871023,0.226311159,0.20974645,1.156365946,0.069938891,0.26705343,0.24584371,2.030713123,0,0.002358046,0.737178548,0,0,0.121558655,0.031878458,0,0,0,0.062224747,0.270581753,0.019748276,0.051452684,0.831737506,0.069406726,1.109427231,0,0.284001319,5.247443784,0.635778534,0.770303744,0.605844729,0.826436058,0.613866671,0.003045294,2.80152726,2.666753716,0.801551383,0.021950306
Mozambique,2010,Female,56.29,22.9,2.59,3.385039692,0.464020299,0.02248939,0.054056021,0,0,0.046969774,34.82499903,6.799740906,0.871256843,0.005120866,0.815947795,0.287195415,2.480448746,0.090057018,0.221922095,0.09587772,0.044373776,0.003570318,8.70550795,0,0,0.261578088,0,0,0,0.07245622,0.027871074,0.00043879,0,0,0.266387236,0.015602611,0,0,0,0,10.57058994,0.121322885,0.009683248,4.855255402,4.640895569,2.848301025,0.54165876,1.97061322,0,0,0,0.168744961,0.21560744,0.431720213,0.081748529,0.153201335,0.351320919,0.029077248,0.069463233,0.062145475,0.162025953,0.490654102,2.507109421,0.073067477,0.079543679,0,0,0.033412553,0.119425246,0.048374662,0.007416873,0.080940182,0.027682463,0.038463723,0.256673281,0.090585039,0.259993032,2.240913085,0.452212309,0,0,0,0.057479087,0.008128178,0,0.000261978,0,0,0,0.862970406,0.150561571,0.360481792,0.018196455,0,0,0.04615184,0,0.30143599,2.992787621,4.074793961,8.839838961,0.310523455,0.950026891,0.848824309,1.064678597,0.233894115,1.589824888,0.114686987,0.082773715,0.320528831,0.051500409,0.312936356,0.06891009,1.504319672,0,0.023192791,0.398082325,0,0.024161902,0.176959419,0.034442922,0,0,0,0.054541936,0.701219822,0.030563292,0.082940083,0.440610829,0.08108364,0.688127094,0,0.197826447,1.983556216,0.372228586,0.436438705,0.478453022,0.412016408,0.289751293,0.002128689,1.747779835,0.839232174,0.203386809,0.008266983
Mozambique,2000,Male,48.37,21.1,0.52,3.614663704,0.65675398,0,0.007013959,0,0,0.019652098,17.22999999,11.18055679,0.595775678,0.015395807,2.638709564,0.977865791,3.701162521,0.089896274,0.541689716,0.234001818,0.018740684,0.003550848,16.80128387,0,0,0.382549849,0,0,0,0.069321285,0.05197431,0.0000631,0,0,0.370965621,0.034322726,0,0,0,0,13.25003699,0.16545097,0.016980134,6.59185614,6.178053894,3.113662109,0.609926537,2.718867805,0,0,0,0.12107898,0.117468159,0.225947732,0.064498163,0.081799699,0.288879191,0.015785912,0.057077802,0.03867499,0.081844397,0,0,0,0,0.513097645,0.001839374,0.017544928,0.069446536,0.033894985,0.007023821,0.046320393,0.013437405,0.027115587,0.203155934,0.05121824,0.128010156,2.347909272,0.286596523,0,0,0,0.192298412,0.094218636,0,0.000067,0,0,0,0.38355497,0.168989199,0.465034346,0.007505534,0,0,0.067214071,0,0.236288289,1.625569599,4.215500114,8.26465879,0.403763213,0.798120726,1.740951139,0.939502289,0.424850819,2.263132675,0.195247472,0.163618462,0.856014852,0.053544962,0.192300082,0.172719066,1.671889194,0,0.001775124,0.517430126,0,0,0.093961086,0.029382509,0,0,0,0.042855605,0.281366181,0.015388175,0.035182426,0.732507587,0.052460102,1.019809383,0,0.245165847,4.191624262,0.50887772,0.609862661,0.473472581,0.779727563,0.489535427,0.499865126,2.166667503,1.681207298,0.904457432,0.00146045
